afternoon,airlines,american,arriving,atlanta,available,baltimore,boston,cheapest,city,class,dallas,denver,fare,first,flight,flights,fly,francisco,give,ground,leaving,like,list,morning,need,oakland,one,philadelphia,pittsburgh,please,pm,round,san,show,transportation,trip,washington,wednesday,would,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267261259655425,0.0,0.0,0.0,0.0,0.0,0.6611499781698855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617078212048035,0.0,0.0,
0.0,0.5190563478147351,0.0,0.0,0.4348754027353792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5839750661587297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447701925385493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642223537757781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3103582484035843,0.0,0.5000335881031095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4742641878274794,0.4617523739146413,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5605782746248624,0.0,0.0,0.0,0.4528939829309237,0.0,0.0,0.5030140673585204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4770910670752643,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3490507725550915,0.0,0.0,0.0,0.2278758131035238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433811021498333,0.0,0.0,0.0,0.0,0.0,0.3390346420613001,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5325271751042236,0.0,0.0,0.0,0.0,0.2965853927958075,0.0,0.4778434563975487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532176320730038,0.4412610584584316,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5687757235873264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822492660306287,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3875441817792917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9218511306979122,0.0,
0.603232576058774,0.0,0.0,0.0,0.0,0.0,0.0,0.3545735729492599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4386713235443287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638754387693776,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5694267315770787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444310403126972,0.0,0.0,0.0,0.0,0.6916223413385321,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5356667799888833,0.0,0.0,0.0,0.0,0.5485577170429247,0.0,0.0,0.0,0.3581227879552672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328166670029595,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4464467298117786,0.0,0.0,0.0,0.0,0.0,0.0,0.8948102130845226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269215335818171,0.0,0.0,0.4420175420266304,0.0,0.0,0.0,0.4249272375643979,0.0,0.0,0.0,0.2899832574770068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463457429686138,0.2750388721138076,0.0,0.0,0.4388840908715193,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5139409691611797,0.0,0.0,0.0,0.0,0.5263090698731321,0.0,0.0,0.4984284085168348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809193556994377,0.0,0.0,0.0,0.2556032261608732,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523893639977004,0.0,0.0,0.0,0.0,0.7752067148984826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242864534942696,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.4176542956693862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2451279990623323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5805763625757834,0.0,0.0,0.0,0.5435074167618501,0.0,0.0,0.0,0.3647025205941673,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5261505309542008,0.0,0.0,0.0,0.0,0.0,0.2142434466346675,0.0,0.3451782573827435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4859925658578466,0.0,0.3273893790102247,0.0,0.0,0.0,0.4634056057312314,0.0,0.0,
0.0,0.4300667081364904,0.5396081068720411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067710939900939,0.0,0.0,0.3407203044239069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3231611681665968,0.0,0.0,0.0,0.4574207548693177,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615233341465441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416982892576069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4239569186980454,0.0,0.5482714809011535,0.0,0.0,0.0,0.0,0.0,0.0,0.5749275868803195,0.0,
0.0,0.0,0.0,0.4061903410546228,0.0,0.0,0.5906093927828939,0.0,0.0,0.0,0.0,0.0,0.2505804365444529,0.0,0.0,0.0,0.1635900138751039,0.0,0.0,0.0,0.0,0.0,0.0,0.3278823774469045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3710896731765785,0.0,0.0,0.0,0.0,0.0,0.0,0.3891314754598388,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4246844349717076,0.0,0.0,0.0,0.5097950381464401,0.0,0.0,0.0,0.4118659529912569,0.0,0.0,0.0,0.0,0.0,0.6245947378425749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.2908335665395051,0.0,0.0,0.0,0.0,0.0,0.4192016306160879,0.0,0.2614633787248213,0.3955797109603671,0.402993487687087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4233064199513586,0.0,0.0,0.0,0.416229920878832,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636415430499836,0.0,0.0,0.5970534351218629,0.0,0.0,0.0,0.5739687744098233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264409335182256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4423226443983929,0.0,0.0,0.0,0.5309681043270053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7227887315390294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6625260088423247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3987972220104876,0.0,0.0,0.0,0.2603524999066524,0.0,0.4194668431387962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3978494773450216,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.5538720490118928,0.0,0.0,0.0,0.0,0.0,0.4699874452629618,0.0,0.0,0.0,0.3068286325618766,0.0,0.0,0.0,0.0,0.0,0.0,0.6149745887910903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.6245943786434603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509237969726092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5943034899616567,0.0,0.0,0.4401391508366797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245257680599418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648725689220187,0.6316113143373144,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583022039936627,0.0,0.0,0.5287267404969498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6393329984439171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588670610856726,0.0,0.0,0.0,0.3843102627081345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111768654074553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.6567716955105791,0.0,0.3946580489191761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638506736797356,0.0,0.4251029246431884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4031951014806923,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122100950699722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3424407002971095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6006666599945499,0.0,0.0,0.0,0.0,0.5094847876624258,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3357061246162146,0.0,0.0,0.0,0.2191638355382203,0.0,0.0,0.5622999768575379,0.0,0.0,0.0,0.0,0.0,0.5356780478539191,0.0,0.0,0.0,0.0,0.4859386547299617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3455834307038977,0.0,0.0,0.0,0.0,0.3538999707966324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4524791411244883,0.0,0.5202007750238969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291320096203302,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9297167687907768,0.0,0.0,0.0,0.0,0.0,0.0,0.3682753451281215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050016687754988,0.0,0.0,0.5069925155558516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6139475302900171,0.0,0.0,0.0,0.0,
0.574042489344351,0.0,0.0,0.0,0.3843500054530193,0.5615120488818187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2255811774311915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956862963066879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8313249926772759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5557866106250916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604392757522312,0.0,0.0,0.0,0.3945743768051397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6921130368830017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6069068778448087,0.0,0.0,0.0,0.4903230924517109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6254976471844298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670946510994881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6058809118959636,0.0,0.0,0.3973846025987146,0.0,0.0,0.0,0.6353378987370577,0.0,
0.0,0.0,0.0,0.0,0.3622798370075301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3256945591079142,0.4927579540264008,0.0,0.0,0.0,0.0,0.0,0.545530836705386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714467931936071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.4566249545746698,0.0,0.6160991892532177,0.0,0.0,0.4541905507619616,0.0,0.0,0.0,0.0,0.2529566362045589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763500015408916,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3314565770083724,0.0,0.0,0.0,0.0,0.0,0.0,0.5231682928191208,0.3214520423237736,0.0,0.0,0.0,0.0,0.0,0.4874820378960525,0.0,0.0,0.0,0.0,0.5248440931945467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.5245289052844715,0.0,0.0,0.0,0.0,0.0,0.0,0.5527610215153369,0.0,0.0,0.0,0.0,0.307854420117156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569693195175021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.5138391560427126,0.6447180611360822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252669895422019,0.0,0.0,0.0,0.0,0.0,0.0,0.5064245919282259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537906903864727,0.0,0.408894785925231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5627146758338405,0.0,0.0,0.3878222546796848,0.0,0.0,0.0,0.5489457458553609,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5578361550620672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299510974181368,0.0,0.0,0.0,0.0,0.0,
0.0,0.4278009184785011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3222243748766371,0.0,0.0,0.3051548824606206,0.0,0.0,0.3389252328049579,0.0,0.0,0.0,0.4119802781146296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214586061713465,0.0,0.0,0.0,0.0,0.0,0.4817723794758564,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778603081981298,0.0,0.0,0.0,0.6284372211525274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3730516619829933,0.0,0.0,0.0,0.2435446573623563,0.0,0.0,0.0,0.0,0.0,0.4769655539365023,0.0,0.0,0.0,0.0,0.6257205832991544,0.0,0.42719558677003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.38230967718442,0.4796869816737207,0.4667823206553355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3375465032544063,0.0,0.0,0.0,0.0,0.1879929643683744,0.0,0.0,0.0,0.0,0.0,0.368171362727607,0.0,0.0,0.0,0.0,0.0,0.3478862265504784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.486414581267212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4372934025201974,0.0,0.0,0.4141282511540095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6329874618340183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4367080207357273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2919633991705644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6573690479985016,0.0,0.0,0.0,0.540286417470768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.3757837940959726,0.4714989044466227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4538024313964065,0.0,0.0,0.0,0.4362564722864879,0.2680505220180479,0.0,0.0,0.2977146714674677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2823718450663922,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.5283472118429325,0.4377927976343767,0.0,0.0,0.0,0.5255304352869026,0.0,0.0,0.0,0.0,0.1463443161799326,0.0,0.0,0.0,0.0,0.3219367784058622,0.0,0.0,0.0,0.3576933092691374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3208360719976578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5937161042358635,0.5627705223280982,0.0,0.0,0.0,0.0,0.4773413261751619,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.509324734449595,0.3494990480261573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2051265920287806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7591849653077419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4120732998001065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6728040543772166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144349436721768,0.0,0.0,
0.0,0.5306911545666857,0.0,0.0,0.0,0.0,0.0,0.3903290827457296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970650458330358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4577373009401247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6219787551733362,0.4287688687091819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6552096499128163,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333457226340538,0.5429776282546772,0.0,0.0,0.0,0.0,0.0,0.0,0.3233923049657246,0.0,0.0,0.3591809226974584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4942992266924095,0.0,0.0,0.3406704122266051,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8373536462762732,0.0,0.0,0.0,0.5466615690423371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.4628485493139584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3486226373605685,0.0,0.0,0.0,0.2275963074749988,0.0,0.3666917146592192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3477941329814419,0.3386187923516248,0.0,0.0,0.4922876586628672,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5367385563145903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5205378836603404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6640421928158958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5586708353300939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6017680537925966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707557333800913,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2970003249774221,0.0,0.0,0.0,0.0,0.0,0.5816548228007771,0.0,0.0,0.0,0.0,0.0,0.5496073892329283,0.5209608351656262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
